type,sess_id,speaker_1_id,query,speaker_2_id,reply,system_response,gen_reply
test,4-56382-4,20174,2주 만에 다시 연락 드리네요. 그 동안 별 일 없으셨나요?,34680,네 잘 지내셨어요? 오랜만에 다시 뵈네요.,네 잘 지냈어요. 요즘도 별일 없으셨죠?,네 잘 지냈어요. 요즘도 별일 없으셨죠?
test,4-56382-4,20174,네 저는 잘 지냈어요! 아이들 진로에 대해서는 좀 갈피가 잡히셨는지 궁금하네요 ㅎ,34680,금방 잡힐거 같진 않아요. 피아노는 좋아해서 아이들이 좋아는거 위주로 일단 계속 시켜보려고 해요. ,아뇨. 아직 진로에 대해 고민중이에요.,아뇨. 아직 진로에 대해 고민중이에요.
test,4-56382-4,20174,맞아요 자기가 좋아하는 일을 직업으로 택하는 게 최고인 것 같아요,34680,네 맞아요. 저는 어릴적 노래를 나름 잘 한다고 칭찬도 많이 받고 상도 타고 했는데 그 방향으로 이끌어준 분이 안계셨어요,맞아요~ 저는 이만 일이 있어서 가볼게요~,맞아요~ 저는 이만 일이 있어서 가볼게요~
test,4-56382-4,20174,그러셨군요! 저도 어렸을 적 노래를 좋아했는데 잘 하지는 못했어요. 그래서 가수가 될 생각은 하지도 못했답니다. 혹시 노래 전문 교육을 받았으면 어땠을까 하는 아쉬움이 남네요 ㅎ,34680,"그렇군요. 저도 그런데 ... 그래도 취미로 노래부르는걸 즐길수 있고, 또 이젠 기회가 되면 제가 배울수 있으니 더이상 과거에 연연하지는 않으려고요. ",맞아요 노래 전문 교육이라니 너무 멋있네요! 저도 노래를 잘 못해서요 ᄒᄒ,맞아요 노래 전문 교육이라니 너무 멋있네요! 저도 노래를 잘 못해서요 ᄒᄒ
test,4-56382-4,20174,맞아요 과거에 연연할 필요는 없죠 또 진로는 언제든지 바꿀 수 있다고 생각해요 @이름@님처럼 30대들은 아직 젊으시잖아요,34680,님도 20대시잖아요^^ 정말 뭐라도 다시시작할수 있다고 생각해요^^,맞아요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,맞아요!!!
test,4-72340-4,25812,안녕하세요.5일만이네요~ 여기는 비가 오고 있어요.,13512,안녕하세요 잘 지내셨어요? 비가오고나면 갑자기 추워지겠어요,네. 여기는 비가 오네요.,네. 여기는 비가 오네요.
test,4-72340-4,25812,이제 좀 겨울다워지겠네요. 저는 곧 서울로 올라가는데 서울도 많이 추워지겠죠?,13512,아무래도 구미랑 서울이랑은 기온차이가 많이 날것같아요! 대전은 언제 가시나요?,네. 서울도 추워지겠죠. 저는 이만 일이 있어서 가볼게요.,네. 서울도 추워지겠죠. 저는 이만 일이 있어서 가볼게요.
test,4-72340-4,25812,아직 잘 모르겠어요. 왔다갔다 하느라 정신이 없네요.<u>@이름@님이 살고 계신 지역은 날씨가 어떤가요?,13512,여기는 이상하게 저번보다 조금 더운것같아요 지금은 낮이라서 그럴수도 있구요,저는 수원에 살고 있어요. 날씨가 추워졌어요.,저는 수원에 살고 있어요. 날씨가 추워졌어요.
test,4-72340-4,25812,날이 좀 괜찮아지면 잠깐 다른 곳으로 놀러갈까 생각중이었는데 날씨가 오락가락해서 잘 모르겠네요.,13512,단풍놀이는 다녀오셨어요? 저는 노란색을 좋아해서 그런지 몰라도 은행잎이 너무 이쁘더라구요,그러게요~ 요즘 날씨가 오락가락하네요~,그러게요~ 요즘 날씨가 오락가락하네요~
test,4-72340-4,25812,저는 단풍놀이 갈 시간이 없어서 노트북들고 카페에서 바깥 구경하고 있어요.,13512,오늘 날씨가 참 좋죠? 이런날에 바깥구경하면 마음이 차분해지더라구요,아 그러시군요~ 저는 요즘에 가을이라 그런지 요즘 항상 평온하네요~,아 그러시군요~ 저는 요즘에 가을이라 그런지 요즘 항상 평온하네요~
test,4-72340-4,25812,저는 오늘 아침 일찍부터 나왔거든요. <u>오늘은 미세먼지도 별로 없고 날도 푹하다고 느꼈어요.,13512,맞아요 구름도 많이없고 정말 가을날씨같아요,미세먼지 정말 싫죠. 저도 미세먼지 때문에 힘들었어요.,미세먼지 정말 싫죠. 저도 미세먼지 때문에 힘들었어요.
test,4-41891-4,11174,잘 지내셨나요? 벌써 6주나 흘렀네요~,41897,네 오랜만이네요. 여전히 공부 잘하고 계시지요.,네 잘 지냈어요~ <unk>이름<unk>은요?,네 잘 지냈어요~ 이름은요?
test,4-41891-4,11174,네~ 저는 이제 다음주가 수능이라 마지막으로 점검 하고 있어요. ,41897,요즘 고 3들 정말힘들겠네요. 우리딸도 이제 마음잡고 요리학원에 다니고 있어요,수능이 얼마 안남아서 걱정이 많으시겠어요 ㅠㅠ,수능이 얼마 안남아서 걱정이 많으시겠어요 ㅠㅠ
test,4-41891-4,11174,아 ㅎㅎ 그러시군요. 걱정 많이 하셨는데 정말 다행이네요. ㅠㅠ ,41897,네요즘은 정말 살 맛이 나네요.  좋아하는 음식은 있나요?,네네! ᄒᄒ 저는 이제 공부하러 가볼게요!,네네! ᄒᄒ 저는 이제 공부하러 가볼게요!
test,4-63090-4,25673,8일만이네요~ 그간 잘 지내셨어요?,13474,네~ 저는 수필을 읽으면서 지냈어요,네 잘 지냈어요~ <unk>이름<unk>은요?,네 잘 지냈어요~ 이름은요?
test,4-63090-4,25673,그렇군요. 저는 저번에 말씀해주신 축구단 경기를 봤는데 정말 재밌더라고요. 그래서 요즘은 축구에 빠졌어요.,13474,정말요? 스포츠에 관심이 생기셔서 좋네요. 야구도 좋아하시고,오~ 월드컵이 재밌나요? 저도 월드컵 좋아해요!,오~ 월드컵이 재밌나요? 저도 월드컵 좋아해요!
test,4-17215-4,20175,4주만이네요 오랜만이에요 @이름@님,10810,오랜만이네요 잘 지내셨나요 그동안,네 잘 지내셨나요? 저는 요즘도 가끔 짜증이 나네요,네 잘 지내셨나요? 저는 요즘도 가끔 짜증이 나네요
test,4-17215-4,20175,네 저는 얼마전에 제대를 했습니다<u>@이름@님은 최근에 어떻게 지내셨나요?,10810,내 저는 아직 군대를 안 가서 제대가 살감이 <u>실감이 안 나요                       ,저는 최근에 컴퓨터활용능력 자격증을 취득했어요,저는 최근에 컴퓨터활용능력 자격증을 취득했어요
test,4-17215-4,20175,진짜 눈물이 쏟아질 것 같더라구요 군대는 언제쯤 가실 생각이신가요?,10810,저는 살을 무지많이 찌워서 공익 준비하고 있습니다,저는 이제 자야할 것 같아요. 다음에 또 대화해요~,저는 이제 자야할 것 같아요. 다음에 또 대화해요~
test,4-17215-4,20175,공익을 목표로 하시는 이유가 힘들어서 그러신가요?<u>그치만 도움되는게 많이 있습니다,10810,군대를 다녀오시면서 어떤 것을 얻으셨나요,네네 아무래도 공익을 목표로 하다보니 공부가 필요하더라구요,네네 아무래도 공익을 목표로 하다보니 공부가 필요하더라구요
test,4-17215-4,20175,우선 생활습관이 아주 잘 잡히고 식습관도 좋아졌습니다 편식이 많이 줄었어요,10810,몸도 좋아질 것 같아요 맞나요?,그렇군요 저는 이만 일이 있어서 가볼게요,그렇군요 저는 이만 일이 있어서 가볼게요
test,4-17215-4,20175,네 요즘 생활관에서 운동도 선임들이랑 자주해서 몸이 꽤 좋아져요!,10810,군대에서 힘든 점은 무엇이 있었나요,오 그렇군요! 저도 운동선수로 활동하고 있어요!,오 그렇군요! 저도 운동선수로 활동하고 있어요!
test,4-09961-4,31541,오랫만입니다. 3주나 됐네요. ,22271,네 시간 정말 빠르네요. 잘 지내셨어요? ,네 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요,네 잘 지내셨나요? 저는 요즘에 피부과 시술을 받고 있어요
test,4-09961-4,31541,네 저는 잘 지냈어요. 날씨가 많이 쌀쌀해 졌네요,22271,맞아요 너무 추워요. 요즈음 맛있는 요리나 맛집 tv프로그램이 왜 이렇게 많은지 식욕이 당기네요. ,네 날씨가 많이 추워졌네요 감기 조심하세요,네 날씨가 많이 추워졌네요 감기 조심하세요
test,4-09961-4,31541,가을이라 그런가 식욕이 좀 생기는거 같기는 해요. @이름@씨 좋아하신다고 하셨는데 요즘 줄서는 식당이라고 맛집 소개해주는 프로그램 하더라구요. ,22271,오호 그래요? 지금 찾아봐야겠네요. 재밌어요? ,맞아요 요즘 줄서는게 너무 힘들더라구요 저도 줄서는거 좋아해요,맞아요 요즘 줄서는게 너무 힘들더라구요 저도 줄서는거 좋아해요
test,4-09961-4,31541,제목 그대로 줄서는 식당이라고 맛집으로 유명해서 MC들도 일반 손님하고 똑같이 줄서서 기다렸다가 들어가서 먹는 프로인데 1시간 이상씩도 대기하고 그러더라구요. ,22271,와 엄청나네요. 지금 찾아 봤는데 먹으러 가고 싶네요. 월요일 저녁마다 하는 프로그램이군요. ,맞아요 저도 그 프로그램 좋아해요! 저는 이만 일이 있어서 가볼게요!,맞아요 저도 그 프로그램 좋아해요! 저는 이만 일이 있어서 가볼게요!
test,4-09961-4,31541,"네, 저렇게까지 기다렸다 먹을 정도인가? 싶다가도 막상 먹는거 보면 한 번 가보고 싶기는 하더라구요. ",22271,네 맞아요. 정말 맛있게 먹죠. 먹방 TV프로그램은 확실히 즐거움을 주는 거 같아요. ,"네네, 저는 이제 막 저녁 먹으러 가야겠어요. 다음에 또 대화해요~","네네, 저는 이제 막 저녁 먹으러 가야겠어요. 다음에 또 대화해요~"
test,4-09961-4,31541,맞아요. 저번에는 비가 많이 쏟아지는데도 기다려서 나는 저렇게 못하겠다 했는데 막상 또 음식 나오는거 보니까 먹고 싶더라구요. ,22271,네 지금 줄 서는 식당 TV프로그램에 나온 자장면 찾아봤는데 구미가 당기네요. 저 자장면 먹어야 겠어요.  ,맞아요 저도 그래요 ᄒᄒ 저는 이제 저녁먹으러 가야겠어요 다음에 또 대화해요,맞아요 저도 그래요 ᄒᄒ 저는 이제 저녁먹으러 가야겠어요 다음에 또 대화해요
test,4-44557-4,51387,14시간이 흘렀네요. 대출금리가 오르니 은행 이자도 올랐습니다],26247,반갑습니다. 반나절이 지나버렸네요. 맞아요. 그래서 은행 이자도 나쁘지 않더라구요 ~,아이고.. 많이 올랐네요.. ㅠㅠ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ,아이고.. 많이 올랐네요.. ㅠㅠ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ
test,4-65077-4,51251,안녕하세요 10일만이네요. 잘 들어가셨어요? 간만에 우유를 마시며 아침드라마를 보니 재미있네요,42996,벌써 10일이나 지났나요? 시간이 빠르네요. 저는 아침드라마는 막장드라마라는 편견이 있어서 잘 안 보는데 어떤가요?,네 잘 지내셨나요? 저는 요즘에 <unk>이름<unk>에 나오는 드라마도 보고 있어요.,네 잘 지내셨나요? 저는 요즘에 이름에 나오는 드라마도 보고 있어요.
test,4-65077-4,51251,맞아요 막장드라마에요 ㅎㅎ 근데 또 이게 그 말이 안되고 가벼운 맛에 보게 되는 것 같네요,42996,시간 때우기로 생각 없이 보기 좋을 것 같긴 해요<u>저는 요즘 여행이 가고 싶어서 여행 방송들을 많이 보고 있어요. 어디로 가면 좋을지 고민이에요.,맞아요~ 저도 그말 공감해요~ 저는 이만 일이 있어서 가볼게요~,맞아요~ 저도 그말 공감해요~ 저는 이만 일이 있어서 가볼게요~
test,4-65077-4,51251,여행 목적을 정하시면 좀 더 찾기 쉬울 것 같아요. 종교가 있다고 하셨으니 그런 쪽으로 봐도 될 것 같고요 맛집을 찾아다녀도 될 것 같고요 예술품을 보러 다녀도 좋을 것 같아요,42996,그렇지 않아도 순례길을 가장 생각하고 있기는 해요. 하지만 종교 여행은 자주 다녀서 이번엔 색다르게 가보고 싶기도 하구요. 맛집 여행에 흥미가 조금 생기네요 ㅎㅎ,네네 맞아요~ 저는 이만 일이 있어서 가볼게요~,네네 맞아요~ 저는 이만 일이 있어서 가볼게요~
test,4-65077-4,51251,평소 드셔보고 싶었던 음식으로 찾아서 가셔도 좋을 것 같네요.<u>저는 저번에 말씀드린 커튼콜이 그래도 요새는 제일 재미있네요. 고두심씨 연기 잘하는 거야 알고 있는데 시한부 연기를 하는데 마음이 저미네요.,42996,@이름@씨는 그런 연기를 정말 잘하시는 것 같아요. 아주 예전에 꽃보다 아름다워 라는 드라마 기억하시나요?<u>거기에서 가슴에 빨간 약 바르는 장면이 지금도 신기할 정도로 마음 아프게 남아있습니다. 진짜 연기자이신 것 같아요.,아하 그렇군요! 저는 이만 일이 있어서 가봐야 할 것 같아요. 다음에 또 대화해요!,아하 그렇군요! 저는 이만 일이 있어서 가봐야 할 것 같아요. 다음에 또 대화해요!
test,4-65077-4,51251,"제목들은 제가 최근게 아니면 잘 기억이 안나네요. 국민 엄마 국민 며느리 연기에 정말 많이 공감했어요
이번에도 생이별한 남편 가족과 시한부 인생이 너무 마음 아프게 연기를 하네요",42996,특히 자식이 생기니까 그런 역할에 더 몰입하거나 마음에 와닿는 경우가 많은 것 같아요.,아이고.. ㅠㅠ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ,아이고.. ㅠㅠ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ
test,4-44863-4,10404,6주만이네요. 되게 오랜만이네요. 잘 지내셨나요! ,32527,그럼요! 뭐하고 지내셨어요. 얼마나궁금했는지 아시나요!?,네 잘 지냈어요. 저는 요즘도 가끔 스트레스를 받네요.,네 잘 지냈어요. 저는 요즘도 가끔 스트레스를 받네요.
test,4-44863-4,10404,많이 궁금하셨군요! 저는 아버지가 정비원이셔서 일 도와드렸어요. ,32527,헐! 그러면 용돈좀 주시겠어요? 얼마 받으셧어요?,아하 그렇군요~ 저는 아직 학생이라서요~ ᄒᄒ,아하 그렇군요~ 저는 아직 학생이라서요~ ᄒᄒ
test,4-44863-4,10404,저희집은 아버지일에 따로 용돈을 받지 않는답니다ㅎ...,32527,앗! 일당받아야죠!! 저라면 달라고 애원했을텐데... 혹시 따로 아르바이트같은건 해보신적 있어요?,아하 그렇군요! 저희집은 부모님과 함께 사는데 부모님과 함께 사시나요?,아하 그렇군요! 저희집은 부모님과 함께 사는데 부모님과 함께 사시나요?
test,4-12240-4,51522,벌써 3주가 지났네요.특수 반려동물 키우는 분들이 의외로 많다는걸 p님 덕분에 알았네요 ,32091,맞아요 요즘 진짜 많더라구요. 특수 반려동물로 유튜브 찍는것도 괜찮은 생각인것같아요,네~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,네~~~
test,4-12240-4,51522,요즘 동물 관련 유트브 많이 보시더군요,32091,맞아요 저도 요즘 맨날 시간 날때 마다 동물 관련 유튜브를 자주봐요. 유튜브 보시나요?,네네 요즘 유튜브가 너무 잘 되어있어서 자주 보고 있어요,네네 요즘 유튜브가 너무 잘 되어있어서 자주 보고 있어요
test,4-26792-4,22001,18시간이 흘렀네요. 뭐하고 계셨나요?,11740,조깅을 하고 왔어요~ 다이어트 한약을 먹으면서 같이 하니까 살이 잘 빠지는 것 같아요,저는 지금 TV 보고 있었어요.,저는 지금 TV 보고 있었어요.
test,4-26792-4,22001,오 정말 효과가 있군요. 너무 신기하네요. 저도 한번 가볼까 생각이 드네요.,11740,네 저도 집에서 영화보면서 먹는게 취미라... 살이 7키로나 쪘었는데 지금 2키로 빠졌어요,네네! 저는 이만 일이 있어서 가볼게요!,네네! 저는 이만 일이 있어서 가볼게요!
test,4-26792-4,22001,멋져요!! 저는 조경기술자라 외부작업이 많다보니 감기에 걸린 것 같아요..,11740,엇 약은 드셨나요? 많이 심하지 않으셔야 할텐데요...,조경기술자시군요~ 저는 요즘 매일 스트레스를 받아요,조경기술자시군요~ 저는 요즘 매일 스트레스를 받아요
test,4-26792-4,22001,오늘 약을 받아와서 금방 나을 것 같아요^^,11740,다행이네요~ 요즘 환절기라 감기에 걸리는 분들도 주변에 많은 것 같더라구요 저도 오늘은 반신욕을 하다 자려구요,아이고.. ㅠㅠ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ,아이고.. ㅠㅠ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ ᅲ
test,4-26792-4,22001,반신욕을 하면 몸이 따뜻해져서 기분이 참 좋은 것 같아요.,11740,맞아요 수면의 질도 좋아지고 스트레스도 풀어줘서 건강에도 좋다네요. ,맞아요 저는 이만 일이 있어서 가볼게요,맞아요 저는 이만 일이 있어서 가볼게요
test,4-26792-4,22001,저도 가끔 몸이 으슬거릴때 반신욕을 하면 싹 낫는 기분이라 병원두 안가요,11740,네에 좋네요^^ 오늘 비도 오다보니 유난히 더 춥게 느껴지네요 몸관리 잘하세요~,아이고 그렇군요! 저는 이만 일이 있어서 가볼게요!,아이고 그렇군요! 저는 이만 일이 있어서 가볼게요!
