type,sess_id,speaker_1_id,speaker_2_id,query,reply,n_turn,system_response,gen_reply
test,4-32768-4,20370.0,22697.0,"이틀만이네여, 요새는 어떤 동물에 매료되셨나요?<unused1>벌써 2일이 지났네요. 시간이 참 빠르네요. 저는 최근에 여우 영상을 재미있게 봤어요. 여우는 겨울에 털이 엄청 복슬복슬 해진다고 하네요.<unused1>왜 엄청 매력적인 여성에게 여우같다라고 하는지 알거 같더라구여. 뭔가 거부할 수 없는 매력이 있는거 같아여<unused1>고양이 같이 생겼는데, 하는 행동은 강아지라서, 정말 홀딱 빠지게 하는 매력이 있는 것 같아요. 그리고 아주 탐스러운 꼬리까지! 키우기에는 정말 어려울 것 같지만, 언젠가 한번 여우랑 놀아보고 싶어요.",확실히 야생이라서 그런지 기르기 힘들다고 하더라구요. 새끼를 가지면 더더욱 힘들고여. 귀여운 만큼 손이 많이 가는 모양이에여,4.0,"['보고 싶네요</s>', '오세요.</s><pad>', '보고 싶네여</s>']","['보고 싶네요<s>', '오세요.<s>', '보고 싶네여<s>']"
test,4-20377-4,20370.0,22697.0,안녕하세요 18시간만에 또 연락드리네요 잘 지내셨나요?<unused1>네 안녕하세요~ 18시간만에 뵙네요! 저는 주식 공부하려 책을 좀 사왔어요.,안녕하세요 18시간만에 또 연락드리네요 잘 지내셨나요?,4.0,"['', '', '']","['', '', '']"
test,4-62188-4,20370.0,22697.0,"안녕하세요. 벌써 1주가 지나갔네요. 잘 지내시나요<unused1>일주일이나 지났네요  저는  잘지냈어요 이래나 저래나 시간이 흐르는거 같아 서글프긴 하네요<unused1>맞아요. 겨울왕국이 벌써 8년 전 영화인 거 아시나요? 세월 참 무서워요.<unused1>헉 진짜 8년이에요?ㅠㅠ서글프네요ㅠ진짜 저희 아이들과 같이 자랐네요<unused1>네 저도 깜짝 놀랐어요. 저는 명탐정 코난도 참 좋아하는데, 코난은 그대론데 저만 자라났더라고요.<unused1>저만 자랐네요 라는 말이 서글프네요ㅎ 저는 어릴때  봤던 검정고무신  달려라 하니 인데 <u>지금의 아이들은 지금은 그런거 잘보지는 않더라구요",그쵸. 요새 만화는 뭐가뭔지 모르겠더라고요.<u>그래도 다시 나오면 아이들도 좋아할거라고 생각합니다. 포켓몬스터처럼요.,4.0,"['</s><pad>', '</s><pad>', '</s>']","['<s>', '<s>', '<s>']"
test,4-09667-4,20370.0,22697.0,"안녕하세요. 하루동안 잘 쉬셨나요?<unused1>안녕하세요 , 잘 쉬었어요. 근무 중이신가요?",네 저는 근무 중입니다. 요즘 하루하루 너무 빠르게 가서 시간 가는 줄 모르겠어요. ,4.0,"['', '', '']","['', '', '']"
test,4-56960-4,20370.0,22697.0,간만입니다. 10일만에 다시 뵙네요.<unused1>네 오랜만이에요 어떻게 지내셨나요?<unused1>잘지냈어요. 지난주말에는 가족들하고 캠핑을 다녀왔어요.<unused1>캠핑 부럽네요 저는 제대로 해본 적 없는데 자주 가시나요?<unused1>종종 갑니다. 이번엔 포천에 있는 한적한 캠핑장에 다녀왔어요.<unused1>저는 친구가 캠핑을 좋아해서 한번 따라서 다녀온 적이 있는데 재밌었어요 캠핑 관련된 음식도 밀키트로 잘 나오고요<u>그 친구는 산악도 좋아해서 산에서 자고 오기도 하고 그러던데 산악 해보신 적 있으신가요?,제가 산은 좋아하지 않아서 숲이나 야지에 있는 곳으로 갔어요. 토끼를 키운다고 하셨는데 이번에 동물들이 있는 곳이라서 토끼도 봤어요.,4.0,"['요.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '혹시 추천해주실만한게 있을까요</s>', '혹시 추천하시는 음식 있으세요</s>']","['요.<s>', '혹시 추천해주실만한게 있을까요<s>', '혹시 추천하시는 음식 있으세요<s>']"
test,4-26331-4,20370.0,22697.0,안녕하세요. 잘 지내셨어요? 제가 2주 만에 연락을 드렸네요.<unused1>오랜만이예요~ 잘지내셨어요~?<unused1>네! 잘 지냈어요! 선생님은 잘 지내셨나요? 저는 두피 관리를 몇 회 받았어요!<unused1>오!! 그러셨어요~? 후기가 너무 궁금해요!!<unused1>지금 빈 곳이 점점 채워지고 있어요! 그게 느껴지니까 너무 행복하네요. ㅎㅎㅎ<unused1>아 정말요~? 효과가 있으시구나!! 저도 병원 좀 추천해주세요~<unused1>저는 병원은 아니구! 두피관리 샵을 다니고 있어요! 주변에 한 번 찾아보세요!<unused1>가격이 많이 비싸지않나요~? 감당이 가능할 정도인가요~?,매일 가기에는 솔직히 너무 부담이 되는데... 1주일에 한 번 정도는 내가 야식 안 시킨다 생각하고 하고 있어요!,4.0,"['가는 것을 싫어해요.</s><pad>', '가는 게 너무 괴로워요.</s>', '가는 게 너무 무서워요.</s>']","['가는 것을 싫어해요.<s>', '가는 게 너무 괴로워요.<s>', '가는 게 너무 무서워요.<s>']"
test,4-42523-4,20370.0,22697.0,"한 달 만에 연락하네요~ 그동안 잘 지냈어요? 학교는 시험기간 아니었나요?<unused1>네. 맞아요~ 오늘 성적표가 나왔는데 또 비슷한 성적대네요.. 원인이 뭘까요?<unused1>아이구, 걱정이겠어요. 그럴 때 약간 기분전환이 필요하지 않을까요? 너무 몰두하면 잘 안되더라구요~<unused1>시험 잘 봐서 님처럼 라쿤 키우게 해돌라고 할까 강아지를 키우게 해돌라고 말씀 드릴까 고민했는데.. 괜히 했네요 ㅠ<unused1>라쿤은 생각보다 손이 많이가요. 사고를 잘 치거든요~ 다음에 시험 잘 보면 그때 도전 하면 돼죠!ㅎㅎ<unused1>그래도 라쿤보면 너무 귀엽더라구요~ 저도 나중에 자취를 하게되면 키우려구요! ㅎㅎ",특수반려동물 중에 하나다보니까 확실히 매력이 있긴 하죠~ 그래도 시험 끝났으면 친구들이랑 놀아야죠~ ? 요즘 친구들은 뭐 하고 놀아요?,4.0,"['못하는 것 같아요</s><pad>', '못하는 것 같아요.</s><pad>', '못하는 것 같아요. </s>']","['못하는 것 같아요<s>', '못하는 것 같아요.<s>', '못하는 것 같아요. <s>']"
test,4-04920-4,20370.0,22697.0,안녕하세요 ~ 어제 뭐하셨어요 ? <unused1>저는 어제 친구들과 밤늦게까지 놀다가 늦게 들어왔답니다..,안녕하세요 ~ 어제 뭐하셨어요 ? ,4.0,"['', '', '']","['', '', '']"
test,4-50974-4,20370.0,22697.0,너무 시간이 빨라요. 벌써 6주나 흘렀네요. 어떻게 지내셨나요?<unused1>너무 오랜만이네요. 못 뵙는줄 알았어요<unused1>정신없었네요. 오늘 하루는 잘 보내셨나요? 저는 친척형 가게가서 밥먹고 왔어요.<unused1>네. 그냥 매일 출근하고 퇴근하고 반복이죠 ㅎㅎ.. 친척형이 가까이 사시나봐요?<unused1>네 멀지 않은 곳에서 가게를 해서 가끔씩 가서 식사를 하고 있어요.<unused1>그런 친척이 있으면 정말 좋을것 같아요. 이야기를 나누기도 편하고요.<unused1>맞아요. 그래서 다른 친척들보다 훨씬 편하더라구요.<unused1>저는 주변에 사는 친척은 없어요ㅜ 또래 친척들은 결혼해서 외국으로 간 경우도 있구요,친척들이 외국에 있다면 명절에도 못보겠네요?,4.0,"['라고요.</s><pad><pad>', '라구요.</s><pad>', '라구요~</s>']","['라고요.<s>', '라구요.<s>', '라구요~<s>']"
test,4-06360-4,20370.0,22697.0,4일동안 잘 지내셨나요? 별일 없으셨죠?<unused1>시간 참 빠르네요 벌써 나흘이 지났어요<u>저는 별 일 없이 잘 지내고 있었어요.<u>학원은 잘 다니고 계시죠? :) ,네~ 베이스 메이크업을 배우는 중이에요~,4.0,"['', '', '']","['', '', '']"
test,4-02024-4,20370.0,22697.0,4일만이네요 주말에 친구들과 갈 호캉스 생각에 오랜만에 두근거리네요 @이름1@님은 별일은 없었나요?<unused1>오랜만이에요 저도 가족들과 갈 호텔 생각에 벌써 설레네요<unused1>오 가족들과 호캉스 가기로 했나보네요 오랜만의 여행이라 즐겁겠는데요^^<unused1>네 맞아요 주말에 친구들과 어느 지역으로 가시나요?<unused1>친구들이랑 설악산쪽에 가기로했어요 마침 이번주말부터 단풍시즌이기도해서 호캉스하면서 단풍구경도 하기로하구요^^<unused1>설악산 좋겠네요! 이번주 아니면  바로 겨울 일 것 같긴 하네요ㅠ<unused1>어제 기사에서도 써있더군요 이번에 가을이 없어지고 바로 겨울로 갈거 같다고 날씨가 더 추워질것이라고 하더라구요 근데 진짜 바람도 많이 불고 하니 이번주 단풍안보면 다음주에는 추워서 다 떨어질수도 있겠더라구요 ㅎ<unused1>네 날씨가 참…그래서 이번주가 제일 놀기 좋은 것 같아요,그렇죠 이번주가 피크일거 같은 기분이에요 @이름1@님은 올해 수능보시나요? ,4.0,"['말에도 설악산에 다녀오려구요</s><pad><pad>', '말에도 설악산에 다녀오려구요~</s><pad>', '말에도 설악산에 다녀오려구요~ </s>']","['말에도 설악산에 다녀오려구요<s>', '말에도 설악산에 다녀오려구요~<s>', '말에도 설악산에 다녀오려구요~ <s>']"
test,4-70305-4,20370.0,22697.0,3주가 벌써 흘렀네요! 컴활 필기 준비는 잘 되어 가시나요? 시험이 언제인가요?<unused1>오랜만에 뵙네요! 저는 이제 일주일 뒤가 시험이에요! 그래도 문제들이 틀리는 것들이 많아 속상하네요.. ㅜㅜ,3주가 벌써 흘렀네요! 컴활 필기 준비는 잘 되어 가시나요? 시험이 언제인가요?,4.0,"['', '', '']","['', '', '']"
test,4-22076-4,20370.0,22697.0,이틀만에 다시 대화하네요~ 봉사활동 잘 다녀오셨어요?<unused1>안녕하세요~^^ 네 잘 다녀왔습니다! 주말 잘 보내셧어요?,이틀만에 다시 대화하네요~ 봉사활동 잘 다녀오셨어요?,4.0,"['', '', '']","['', '', '']"
test,4-19988-4,20370.0,22697.0,안녕하세요 약 2일이 지났네요<unused1>네 잘지내셨어요? 저는 요즘 집에서 게임하느라 잠을 못잤더니 얼굴에 뭐가 나네요,안녕하세요 약 2일이 지났네요,4.0,"['', '', '']","['', '', '']"
test,4-15577-4,20370.0,22697.0,"반가워요~ 벌써 또 4일이 지났네요, 저는 내일 운동하러가요<unused1>4일이 이렇게 또 지났다니 실감이 안나요<unused1>그쵸,, 요새 시간이 참 빨라요, 잘 지내셨나요?<unused1>네 그동안 맛있는 디저트 많이 드셨나요?<unused1>ㅎㅎ맞아요, 산책하다 봤는데 집 앞 공원쪽에 구움과자집이 생겼더라구요, 잔뜩 쇼핑했어요 ㅎㅎ<unused1>구움과자도 못 참죠. 근데 저는 이가 안좋은 편이라 과자는 가능하면 자제하는 편이긴 해요<unused1>그렇군요! 저는 구움과자중에서 에그타르트를 좋아해요, 크림이 들어간 음식은.. 다 맛있잖아요!ㅎㅎ<unused1>맛 없을 수가 없는 조합이죠. 저도 에그타르트 좋아하는데 요즘은 파는 곳이 잘 안 보이더라구요.","디저트도 유행이 있어서 그런가 요새는 정말 소금빵집이 많은거같아요, 저야 뭐 다 좋아해서 상관은 없지만 가끔 @브랜드명@같은 과자도 먹고싶어요..ㅎㅎ",4.0,"['</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '!</s><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '! 혹시 디저는 뭐 좋아하세요</s>']","['<s>', '!<s>', '! 혹시 디저는 뭐 좋아하세요<s>']"
test,4-60288-4,20370.0,22697.0,7주만이에요! 여행은 다녀오셨나요??<unused1>다녀왔어요.  여행지를 아산으로 바구었어용<unused1>저도 아산 여행 다녀온 적 있어요! 1박으로 가기에는 괜찮더라구요<unused1>서산에서 버스로 한번에 갈 수 있어서 가볍게 다녀왔어요. 가을이라 예뻤어요,저는 겨울에 다녀왔어서 가을의 아산은 잘 모르겠네요ㅎㅎ 그래도 단풍이 예쁠 때 다녀오셨나봐요~,4.0,"['', '', '']","['', '', '']"
test,4-52507-4,20370.0,22697.0,2일만이네요 ㅎㅎ 잘 지내셨나요?<unused1>네~ 별일 없으셨나요? 전 오늘은 출근해있어요~ㅠㅠ,출근하셨다고요? 힘들겠네요 ㅠㅠ 별일 없으면 좋을 것 같아요..,4.0,"['', '', '']","['', '', '']"
test,4-77075-4,20370.0,22697.0,2일만이네요 잘지내셨어요?<unused1>안녕하세요~ 네 저는 잘 지냈습니다. 별일 없으셨나요?<unused1>네 세상은 시끄럽지만 일상은 또 그냥 흘러가네요<unused1>저는 어제 자연재해 영화를 봤습니다.,어떤 자연재해 영화를 보셨나요?,4.0,"['', '', '']","['', '', '']"
test,4-70461-4,20370.0,22697.0,"3일만이네요~ 어떻게 지내셨어요?<unused1>저는 전철타고 경기도쪽 가고 있어요~<unused1>전철타고 어디 가시나요? 저는 동창들모임에서  mt 분위기한번 내보자고 놀러가자고 저보고 장소 물색을 해보라고 하네요 <unused1>오~~재미나겠어요   동창들모여서 가면 학창시절 저절로 생각날듯하네요.<unused1>네 기대반 걱정반입니다 하하 어디로 가야하나 고민이 많아요<unused1>경춘선타고 많이들 엠티 가던데  춘천,가평 이런데는  어때요?",대학때 mt로 많이 갔던 곳이긴 한데 아무래도 추억 돋으려면 그쪽이 나을까요?,4.0,"['<pad><pad>', '</s><pad>', '?</s>']","['', '<s>', '?<s>']"
test,4-13102-4,20370.0,22697.0,안녕하세요. 40시간만이네요. 방가워요<unused1>네 반가워요 10월이 되니 날씨가 많이 차갑네요<u>지인 결혼식 왔다가 밥 먹고 후식으로 커피 한잔 하러 왔어요<unused1>무슨 커피를 마시나요?저도 아아 마시고 싶네요<unused1>예상대로 아아 마셨어요ㅋ 커피 종류는 많지만 질리지 않는 건 역시 젤 기본인거 같아요<unused1>오늘도 @브랜드명@에가서 커피 한잔했어요<unused1>매일 커피 한잔정도는 밥보다 낫죠ㅎ요즘은 커피값이 싼 편이 아니라 부담이 좀 되긴 하네요 <unused1>커피값이 밥값이에요 정말..물가가 너무 올랐어요<unused1>그래도 밥 먹으면 커피는 꼭 마셔야 할 거 같은 느낌이죠 그래서 요즘은 맛있고 저렴한 커피체인점도 많아서 고르는 재미가 있어요<u>빌딩 관리하고 청소하다보면 커피가 심히 땡기는 날이 있어서요,힘들땐 커피한잔하면 어느정도 해소가 되더라구요,4.0,"['긴 하지만요</s><pad><pad><pad>', '긴 하더라구요</s>', '긴 하더라고요</s><pad>']","['긴 하지만요<s>', '긴 하더라구요<s>', '긴 하더라고요<s>']"
test,4-16199-4,20370.0,22697.0,"안녕하세요,  일 하다보니 8시간이 흘렀네요.<unused1>그러게요~ 커피 얘기하고 주의를 둘러보니 회사 근처 카페에도 직접 로스팅을 하는 카페가 꽤 있더라구요!<unused1>와 직접 로스팅까지 하는 카페면 제법 규모가 있겠네요. 맛도 좋을것 같구요. 요즘 직접 로스팅까지 하는 카페를 찾기 어려운것 같아요.<unused1>저도 몰랐는데 생각보다 근처에 있더라구요~ 근데 카페 규모가 크지 않아서 더 놀랐어요~",와~! 상상만 해도 멋진 카페일것 같아요. 작으 카페이면서 로스팅까지 직잡하는 커피에 애정어린 카페. 그런 카페가 있으면 자연스레 그 동네 사랑방이 될것 같아요.<u>저는 커피와 함께 먹는 음식들도 참 중요하더라구요.,4.0,"['</s><pad>', '</s><pad>', '</s>']","['<s>', '<s>', '<s>']"
test,4-38573-4,20370.0,22697.0,날이 많이 추워졌어요. 5주나 지났네요. 잘 지내셨지요?<unused1>5주나 지났군요. 잘 지냈습니다. 저희집도 리모델링을 시작했습니다.,"어머 그러시군요. 살면서 리모델링을 하는게 그리 쉽진 않던데, 집에서 지내면서 하시는건가요?",4.0,"['', '', '']","['', '', '']"
test,4-30950-4,20370.0,22697.0,4시간만이네요. 저녁식사 맛있게 하셨어요? 저는 오늘 저녁에 장보기 서비스를 이용한 식재료를 이용했어요. 인식하고 보니 생활에 많이 스며들어 있네요. ㅎㅎ<unused1>네 정말 많이 스며들어 있는 거 같아요. 저도 어제 집에가보니 주문했던 식재료가 배송되어있더라구요.<unused1>물건들이 미리 와있으니 시간 절약도 되고 다른데에 에너지를 쓸수 있어서 좋더라구요. 생물 가리비를 받아서 쪄먹었는데 참 맛있더라구요. <unused1>저도 그렇더라구요. 보통 퇴근하고 가서 또 뭐먹을지 고민해서 장보러갈때도 있는데 와있으니 편리해요,"저는 뭐먹을지 고민하는것도 일이었는데, 요새는 배송 플랫폼에서 제철음식으로 메뉴 제안하거나 밀키트를 제조해서 팔기도 하더라구요. 그런걸 이용하니 좋더라구요. 와 말하고 보니 비용 지불만 하면 다 준비되게 되었네요.",4.0,"['는데.</s><pad><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '는데. </s><pad><pad><pad><pad><pad><pad><pad><pad><pad>', '는데 요즘은 배달음식이 너무 편하더라고요.</s>']","['는데.<s>', '는데. <s>', '는데 요즘은 배달음식이 너무 편하더라고요.<s>']"
